,filters,batch_size,kernel_size,dilation_rate,num_res_blocks,lookback_window,forecast_window,test_partition
1219,128.0,48.0,64.0,3.0,0.0,168.0,6.0,4.0
1220,128.0,48.0,64.0,3.0,0.0,168.0,12.0,0.0
1221,128.0,48.0,64.0,3.0,0.0,168.0,12.0,1.0
1222,128.0,48.0,64.0,3.0,0.0,168.0,12.0,2.0
1223,128.0,48.0,64.0,3.0,0.0,168.0,12.0,3.0
1224,128.0,48.0,64.0,3.0,0.0,168.0,12.0,4.0
1225,128.0,48.0,64.0,3.0,0.0,168.0,24.0,0.0
1226,128.0,48.0,64.0,3.0,0.0,168.0,24.0,1.0
1227,128.0,48.0,64.0,3.0,0.0,168.0,24.0,2.0
1228,128.0,48.0,64.0,3.0,0.0,168.0,24.0,3.0
1229,128.0,48.0,64.0,3.0,0.0,168.0,24.0,4.0
1230,128.0,48.0,64.0,3.0,0.0,336.0,6.0,0.0
1231,128.0,48.0,64.0,3.0,0.0,336.0,6.0,1.0
1232,128.0,48.0,64.0,3.0,0.0,336.0,6.0,2.0
1233,128.0,48.0,64.0,3.0,0.0,336.0,6.0,3.0
1234,128.0,48.0,64.0,3.0,0.0,336.0,6.0,4.0
1235,128.0,48.0,64.0,3.0,0.0,336.0,12.0,0.0
1236,128.0,48.0,64.0,3.0,0.0,336.0,12.0,1.0
1237,128.0,48.0,64.0,3.0,0.0,336.0,12.0,2.0
1238,128.0,48.0,64.0,3.0,0.0,336.0,12.0,3.0
1239,128.0,48.0,64.0,3.0,0.0,336.0,12.0,4.0
1240,128.0,48.0,64.0,3.0,0.0,336.0,24.0,0.0
1241,128.0,48.0,64.0,3.0,0.0,336.0,24.0,1.0
1242,128.0,48.0,64.0,3.0,0.0,336.0,24.0,2.0
1243,128.0,48.0,64.0,3.0,0.0,336.0,24.0,3.0
1244,128.0,48.0,64.0,3.0,0.0,336.0,24.0,4.0
1245,128.0,48.0,64.0,3.0,0.0,672.0,6.0,0.0
1246,128.0,48.0,64.0,3.0,0.0,672.0,6.0,1.0
1247,128.0,48.0,64.0,3.0,0.0,672.0,6.0,2.0
1248,128.0,48.0,64.0,3.0,0.0,672.0,6.0,3.0
1249,128.0,48.0,64.0,3.0,0.0,672.0,6.0,4.0
1250,128.0,48.0,64.0,3.0,0.0,672.0,12.0,0.0
1251,128.0,48.0,64.0,3.0,0.0,672.0,12.0,1.0
1252,128.0,48.0,64.0,3.0,0.0,672.0,12.0,2.0
1253,128.0,48.0,64.0,3.0,0.0,672.0,12.0,3.0
1254,128.0,48.0,64.0,3.0,0.0,672.0,12.0,4.0
1255,128.0,48.0,64.0,3.0,0.0,672.0,24.0,0.0
1256,128.0,48.0,64.0,3.0,0.0,672.0,24.0,1.0
1257,128.0,48.0,64.0,3.0,0.0,672.0,24.0,2.0
1258,128.0,48.0,64.0,3.0,0.0,672.0,24.0,3.0
1259,128.0,48.0,64.0,3.0,0.0,672.0,24.0,4.0
1260,128.0,48.0,64.0,3.0,1.0,168.0,6.0,0.0
1261,128.0,48.0,64.0,3.0,1.0,168.0,6.0,1.0
1262,128.0,48.0,64.0,3.0,1.0,168.0,6.0,2.0
1263,128.0,48.0,64.0,3.0,1.0,168.0,6.0,3.0
1264,128.0,48.0,64.0,3.0,1.0,168.0,6.0,4.0
1265,128.0,48.0,64.0,3.0,1.0,168.0,12.0,0.0
1266,128.0,48.0,64.0,3.0,1.0,168.0,12.0,1.0
1267,128.0,48.0,64.0,3.0,1.0,168.0,12.0,2.0
1268,128.0,48.0,64.0,3.0,1.0,168.0,12.0,3.0
1269,128.0,48.0,64.0,3.0,1.0,168.0,12.0,4.0
1270,128.0,48.0,64.0,3.0,1.0,168.0,24.0,0.0
1271,128.0,48.0,64.0,3.0,1.0,168.0,24.0,1.0
1272,128.0,48.0,64.0,3.0,1.0,168.0,24.0,2.0
1273,128.0,48.0,64.0,3.0,1.0,168.0,24.0,3.0
1274,128.0,48.0,64.0,3.0,1.0,168.0,24.0,4.0
1275,128.0,48.0,64.0,3.0,1.0,336.0,6.0,0.0
1276,128.0,48.0,64.0,3.0,1.0,336.0,6.0,1.0
1277,128.0,48.0,64.0,3.0,1.0,336.0,6.0,2.0
1278,128.0,48.0,64.0,3.0,1.0,336.0,6.0,3.0
1279,128.0,48.0,64.0,3.0,1.0,336.0,6.0,4.0
1280,128.0,48.0,64.0,3.0,1.0,336.0,12.0,0.0
1281,128.0,48.0,64.0,3.0,1.0,336.0,12.0,1.0
1282,128.0,48.0,64.0,3.0,1.0,336.0,12.0,2.0
1283,128.0,48.0,64.0,3.0,1.0,336.0,12.0,3.0
1284,128.0,48.0,64.0,3.0,1.0,336.0,12.0,4.0
1285,128.0,48.0,64.0,3.0,1.0,336.0,24.0,0.0
1286,128.0,48.0,64.0,3.0,1.0,336.0,24.0,1.0
1287,128.0,48.0,64.0,3.0,1.0,336.0,24.0,2.0
1288,128.0,48.0,64.0,3.0,1.0,336.0,24.0,3.0
1289,128.0,48.0,64.0,3.0,1.0,336.0,24.0,4.0
1290,128.0,48.0,64.0,3.0,1.0,672.0,6.0,0.0
1291,128.0,48.0,64.0,3.0,1.0,672.0,6.0,1.0
1292,128.0,48.0,64.0,3.0,1.0,672.0,6.0,2.0
1293,128.0,48.0,64.0,3.0,1.0,672.0,6.0,3.0
1294,128.0,48.0,64.0,3.0,1.0,672.0,6.0,4.0
1295,128.0,48.0,64.0,3.0,1.0,672.0,12.0,0.0
1296,128.0,48.0,64.0,3.0,1.0,672.0,12.0,1.0
1297,128.0,48.0,64.0,3.0,1.0,672.0,12.0,2.0
1298,128.0,48.0,64.0,3.0,1.0,672.0,12.0,3.0
1299,128.0,48.0,64.0,3.0,1.0,672.0,12.0,4.0
1300,128.0,48.0,64.0,3.0,1.0,672.0,24.0,0.0
1301,128.0,48.0,64.0,3.0,1.0,672.0,24.0,1.0
1302,128.0,48.0,64.0,3.0,1.0,672.0,24.0,2.0
1303,128.0,48.0,64.0,3.0,1.0,672.0,24.0,3.0
1304,128.0,48.0,64.0,3.0,1.0,672.0,24.0,4.0
1305,128.0,48.0,64.0,3.0,2.0,168.0,6.0,0.0
1306,128.0,48.0,64.0,3.0,2.0,168.0,6.0,1.0
1307,128.0,48.0,64.0,3.0,2.0,168.0,6.0,2.0
1308,128.0,48.0,64.0,3.0,2.0,168.0,6.0,3.0
1309,128.0,48.0,64.0,3.0,2.0,168.0,6.0,4.0
1310,128.0,48.0,64.0,3.0,2.0,168.0,12.0,0.0
1311,128.0,48.0,64.0,3.0,2.0,168.0,12.0,1.0
1312,128.0,48.0,64.0,3.0,2.0,168.0,12.0,2.0
1313,128.0,48.0,64.0,3.0,2.0,168.0,12.0,3.0
1314,128.0,48.0,64.0,3.0,2.0,168.0,12.0,4.0
1315,128.0,48.0,64.0,3.0,2.0,168.0,24.0,0.0
1316,128.0,48.0,64.0,3.0,2.0,168.0,24.0,1.0
1317,128.0,48.0,64.0,3.0,2.0,168.0,24.0,2.0
1318,128.0,48.0,64.0,3.0,2.0,168.0,24.0,3.0
1319,128.0,48.0,64.0,3.0,2.0,168.0,24.0,4.0
1320,128.0,48.0,64.0,3.0,2.0,336.0,6.0,0.0
1321,128.0,48.0,64.0,3.0,2.0,336.0,6.0,1.0
1322,128.0,48.0,64.0,3.0,2.0,336.0,6.0,2.0
1323,128.0,48.0,64.0,3.0,2.0,336.0,6.0,3.0
1324,128.0,48.0,64.0,3.0,2.0,336.0,6.0,4.0
1325,128.0,48.0,64.0,3.0,2.0,336.0,12.0,0.0
1326,128.0,48.0,64.0,3.0,2.0,336.0,12.0,1.0
1327,128.0,48.0,64.0,3.0,2.0,336.0,12.0,2.0
1328,128.0,48.0,64.0,3.0,2.0,336.0,12.0,3.0
1329,128.0,48.0,64.0,3.0,2.0,336.0,12.0,4.0
1330,128.0,48.0,64.0,3.0,2.0,336.0,24.0,0.0
1331,128.0,48.0,64.0,3.0,2.0,336.0,24.0,1.0
1332,128.0,48.0,64.0,3.0,2.0,336.0,24.0,2.0
1333,128.0,48.0,64.0,3.0,2.0,336.0,24.0,3.0
1334,128.0,48.0,64.0,3.0,2.0,336.0,24.0,4.0
1335,128.0,48.0,64.0,3.0,2.0,672.0,6.0,0.0
1336,128.0,48.0,64.0,3.0,2.0,672.0,6.0,1.0
1337,128.0,48.0,64.0,3.0,2.0,672.0,6.0,2.0
1338,128.0,48.0,64.0,3.0,2.0,672.0,6.0,3.0
1339,128.0,48.0,64.0,3.0,2.0,672.0,6.0,4.0
1340,128.0,48.0,64.0,3.0,2.0,672.0,12.0,0.0
1341,128.0,48.0,64.0,3.0,2.0,672.0,12.0,1.0
1342,128.0,48.0,64.0,3.0,2.0,672.0,12.0,2.0
1343,128.0,48.0,64.0,3.0,2.0,672.0,12.0,3.0
1344,128.0,48.0,64.0,3.0,2.0,672.0,12.0,4.0
1345,128.0,48.0,64.0,3.0,2.0,672.0,24.0,0.0
1346,128.0,48.0,64.0,3.0,2.0,672.0,24.0,1.0
1347,128.0,48.0,64.0,3.0,2.0,672.0,24.0,2.0
1348,128.0,48.0,64.0,3.0,2.0,672.0,24.0,3.0
1349,128.0,48.0,64.0,3.0,2.0,672.0,24.0,4.0
1350,128.0,48.0,64.0,5.0,0.0,168.0,6.0,0.0
1351,128.0,48.0,64.0,5.0,0.0,168.0,6.0,1.0
1352,128.0,48.0,64.0,5.0,0.0,168.0,6.0,2.0
1353,128.0,48.0,64.0,5.0,0.0,168.0,6.0,3.0
1354,128.0,48.0,64.0,5.0,0.0,168.0,6.0,4.0
1355,128.0,48.0,64.0,5.0,0.0,168.0,12.0,0.0
1356,128.0,48.0,64.0,5.0,0.0,168.0,12.0,1.0
1357,128.0,48.0,64.0,5.0,0.0,168.0,12.0,2.0
1358,128.0,48.0,64.0,5.0,0.0,168.0,12.0,3.0
1359,128.0,48.0,64.0,5.0,0.0,168.0,12.0,4.0
1360,128.0,48.0,64.0,5.0,0.0,168.0,24.0,0.0
1361,128.0,48.0,64.0,5.0,0.0,168.0,24.0,1.0
1362,128.0,48.0,64.0,5.0,0.0,168.0,24.0,2.0
1363,128.0,48.0,64.0,5.0,0.0,168.0,24.0,3.0
1364,128.0,48.0,64.0,5.0,0.0,168.0,24.0,4.0
1365,128.0,48.0,64.0,5.0,0.0,336.0,6.0,0.0
1366,128.0,48.0,64.0,5.0,0.0,336.0,6.0,1.0
1367,128.0,48.0,64.0,5.0,0.0,336.0,6.0,2.0
1368,128.0,48.0,64.0,5.0,0.0,336.0,6.0,3.0
1369,128.0,48.0,64.0,5.0,0.0,336.0,6.0,4.0
1370,128.0,48.0,64.0,5.0,0.0,336.0,12.0,0.0
1371,128.0,48.0,64.0,5.0,0.0,336.0,12.0,1.0
1372,128.0,48.0,64.0,5.0,0.0,336.0,12.0,2.0
1373,128.0,48.0,64.0,5.0,0.0,336.0,12.0,3.0
1374,128.0,48.0,64.0,5.0,0.0,336.0,12.0,4.0
1375,128.0,48.0,64.0,5.0,0.0,336.0,24.0,0.0
1376,128.0,48.0,64.0,5.0,0.0,336.0,24.0,1.0
1377,128.0,48.0,64.0,5.0,0.0,336.0,24.0,2.0
1378,128.0,48.0,64.0,5.0,0.0,336.0,24.0,3.0
1379,128.0,48.0,64.0,5.0,0.0,336.0,24.0,4.0
1380,128.0,48.0,64.0,5.0,0.0,672.0,6.0,0.0
1381,128.0,48.0,64.0,5.0,0.0,672.0,6.0,1.0
1382,128.0,48.0,64.0,5.0,0.0,672.0,6.0,2.0
1383,128.0,48.0,64.0,5.0,0.0,672.0,6.0,3.0
1384,128.0,48.0,64.0,5.0,0.0,672.0,6.0,4.0
1385,128.0,48.0,64.0,5.0,0.0,672.0,12.0,0.0
1386,128.0,48.0,64.0,5.0,0.0,672.0,12.0,1.0
1387,128.0,48.0,64.0,5.0,0.0,672.0,12.0,2.0
1388,128.0,48.0,64.0,5.0,0.0,672.0,12.0,3.0
1389,128.0,48.0,64.0,5.0,0.0,672.0,12.0,4.0
1390,128.0,48.0,64.0,5.0,0.0,672.0,24.0,0.0
1391,128.0,48.0,64.0,5.0,0.0,672.0,24.0,1.0
1392,128.0,48.0,64.0,5.0,0.0,672.0,24.0,2.0
1393,128.0,48.0,64.0,5.0,0.0,672.0,24.0,3.0
1394,128.0,48.0,64.0,5.0,0.0,672.0,24.0,4.0
1395,128.0,48.0,64.0,5.0,1.0,168.0,6.0,0.0
1396,128.0,48.0,64.0,5.0,1.0,168.0,6.0,1.0
1397,128.0,48.0,64.0,5.0,1.0,168.0,6.0,2.0
1398,128.0,48.0,64.0,5.0,1.0,168.0,6.0,3.0
1399,128.0,48.0,64.0,5.0,1.0,168.0,6.0,4.0
1400,128.0,48.0,64.0,5.0,1.0,168.0,12.0,0.0
1401,128.0,48.0,64.0,5.0,1.0,168.0,12.0,1.0
1402,128.0,48.0,64.0,5.0,1.0,168.0,12.0,2.0
1403,128.0,48.0,64.0,5.0,1.0,168.0,12.0,3.0
1404,128.0,48.0,64.0,5.0,1.0,168.0,12.0,4.0
1405,128.0,48.0,64.0,5.0,1.0,168.0,24.0,0.0
1406,128.0,48.0,64.0,5.0,1.0,168.0,24.0,1.0
1407,128.0,48.0,64.0,5.0,1.0,168.0,24.0,2.0
1408,128.0,48.0,64.0,5.0,1.0,168.0,24.0,3.0
1409,128.0,48.0,64.0,5.0,1.0,168.0,24.0,4.0
1410,128.0,48.0,64.0,5.0,1.0,336.0,6.0,0.0
1411,128.0,48.0,64.0,5.0,1.0,336.0,6.0,1.0
1412,128.0,48.0,64.0,5.0,1.0,336.0,6.0,2.0
1413,128.0,48.0,64.0,5.0,1.0,336.0,6.0,3.0
1414,128.0,48.0,64.0,5.0,1.0,336.0,6.0,4.0
1415,128.0,48.0,64.0,5.0,1.0,336.0,12.0,0.0
1416,128.0,48.0,64.0,5.0,1.0,336.0,12.0,1.0
1417,128.0,48.0,64.0,5.0,1.0,336.0,12.0,2.0
1418,128.0,48.0,64.0,5.0,1.0,336.0,12.0,3.0
1419,128.0,48.0,64.0,5.0,1.0,336.0,12.0,4.0
1420,128.0,48.0,64.0,5.0,1.0,336.0,24.0,0.0
1421,128.0,48.0,64.0,5.0,1.0,336.0,24.0,1.0
1422,128.0,48.0,64.0,5.0,1.0,336.0,24.0,2.0
1423,128.0,48.0,64.0,5.0,1.0,336.0,24.0,3.0
1424,128.0,48.0,64.0,5.0,1.0,336.0,24.0,4.0
1425,128.0,48.0,64.0,5.0,1.0,672.0,6.0,0.0
1426,128.0,48.0,64.0,5.0,1.0,672.0,6.0,1.0
1427,128.0,48.0,64.0,5.0,1.0,672.0,6.0,2.0
1428,128.0,48.0,64.0,5.0,1.0,672.0,6.0,3.0
1429,128.0,48.0,64.0,5.0,1.0,672.0,6.0,4.0
1430,128.0,48.0,64.0,5.0,1.0,672.0,12.0,0.0
1431,128.0,48.0,64.0,5.0,1.0,672.0,12.0,1.0
1432,128.0,48.0,64.0,5.0,1.0,672.0,12.0,2.0
1433,128.0,48.0,64.0,5.0,1.0,672.0,12.0,3.0
1434,128.0,48.0,64.0,5.0,1.0,672.0,12.0,4.0
1435,128.0,48.0,64.0,5.0,1.0,672.0,24.0,0.0
1436,128.0,48.0,64.0,5.0,1.0,672.0,24.0,1.0
1437,128.0,48.0,64.0,5.0,1.0,672.0,24.0,2.0
1438,128.0,48.0,64.0,5.0,1.0,672.0,24.0,3.0
1439,128.0,48.0,64.0,5.0,1.0,672.0,24.0,4.0
1440,128.0,48.0,64.0,5.0,2.0,168.0,6.0,0.0
1441,128.0,48.0,64.0,5.0,2.0,168.0,6.0,1.0
1442,128.0,48.0,64.0,5.0,2.0,168.0,6.0,2.0
1443,128.0,48.0,64.0,5.0,2.0,168.0,6.0,3.0
1444,128.0,48.0,64.0,5.0,2.0,168.0,6.0,4.0
1445,128.0,48.0,64.0,5.0,2.0,168.0,12.0,0.0
1446,128.0,48.0,64.0,5.0,2.0,168.0,12.0,1.0
1447,128.0,48.0,64.0,5.0,2.0,168.0,12.0,2.0
1448,128.0,48.0,64.0,5.0,2.0,168.0,12.0,3.0
1449,128.0,48.0,64.0,5.0,2.0,168.0,12.0,4.0
1450,128.0,48.0,64.0,5.0,2.0,168.0,24.0,0.0
1451,128.0,48.0,64.0,5.0,2.0,168.0,24.0,1.0
1452,128.0,48.0,64.0,5.0,2.0,168.0,24.0,2.0
1453,128.0,48.0,64.0,5.0,2.0,168.0,24.0,3.0
1454,128.0,48.0,64.0,5.0,2.0,168.0,24.0,4.0
1455,128.0,48.0,64.0,5.0,2.0,336.0,6.0,0.0
1456,128.0,48.0,64.0,5.0,2.0,336.0,6.0,1.0
1457,128.0,48.0,64.0,5.0,2.0,336.0,6.0,2.0
1458,128.0,48.0,64.0,5.0,2.0,336.0,6.0,3.0
1459,128.0,48.0,64.0,5.0,2.0,336.0,6.0,4.0
1460,128.0,48.0,64.0,5.0,2.0,336.0,12.0,0.0
1461,128.0,48.0,64.0,5.0,2.0,336.0,12.0,1.0
1462,128.0,48.0,64.0,5.0,2.0,336.0,12.0,2.0
1463,128.0,48.0,64.0,5.0,2.0,336.0,12.0,3.0
1464,128.0,48.0,64.0,5.0,2.0,336.0,12.0,4.0
1465,128.0,48.0,64.0,5.0,2.0,336.0,24.0,0.0
1466,128.0,48.0,64.0,5.0,2.0,336.0,24.0,1.0
1467,128.0,48.0,64.0,5.0,2.0,336.0,24.0,2.0
1468,128.0,48.0,64.0,5.0,2.0,336.0,24.0,3.0
1469,128.0,48.0,64.0,5.0,2.0,336.0,24.0,4.0
1470,128.0,48.0,64.0,5.0,2.0,672.0,6.0,0.0
1471,128.0,48.0,64.0,5.0,2.0,672.0,6.0,1.0
1472,128.0,48.0,64.0,5.0,2.0,672.0,6.0,2.0
1473,128.0,48.0,64.0,5.0,2.0,672.0,6.0,3.0
1474,128.0,48.0,64.0,5.0,2.0,672.0,6.0,4.0
1475,128.0,48.0,64.0,5.0,2.0,672.0,12.0,0.0
1476,128.0,48.0,64.0,5.0,2.0,672.0,12.0,1.0
1477,128.0,48.0,64.0,5.0,2.0,672.0,12.0,2.0
1478,128.0,48.0,64.0,5.0,2.0,672.0,12.0,3.0
1479,128.0,48.0,64.0,5.0,2.0,672.0,12.0,4.0
1480,128.0,48.0,64.0,5.0,2.0,672.0,24.0,0.0
1481,128.0,48.0,64.0,5.0,2.0,672.0,24.0,1.0
1482,128.0,48.0,64.0,5.0,2.0,672.0,24.0,2.0
1483,128.0,48.0,64.0,5.0,2.0,672.0,24.0,3.0
1484,128.0,48.0,64.0,5.0,2.0,672.0,24.0,4.0
1485,128.0,48.0,64.0,16.0,0.0,168.0,6.0,0.0
1486,128.0,48.0,64.0,16.0,0.0,168.0,6.0,1.0
1487,128.0,48.0,64.0,16.0,0.0,168.0,6.0,2.0
1488,128.0,48.0,64.0,16.0,0.0,168.0,6.0,3.0
1489,128.0,48.0,64.0,16.0,0.0,168.0,6.0,4.0
1490,128.0,48.0,64.0,16.0,0.0,168.0,12.0,0.0
1491,128.0,48.0,64.0,16.0,0.0,168.0,12.0,1.0
1492,128.0,48.0,64.0,16.0,0.0,168.0,12.0,2.0
1493,128.0,48.0,64.0,16.0,0.0,168.0,12.0,3.0
1494,128.0,48.0,64.0,16.0,0.0,168.0,12.0,4.0
1495,128.0,48.0,64.0,16.0,0.0,168.0,24.0,0.0
1496,128.0,48.0,64.0,16.0,0.0,168.0,24.0,1.0
1497,128.0,48.0,64.0,16.0,0.0,168.0,24.0,2.0
1498,128.0,48.0,64.0,16.0,0.0,168.0,24.0,3.0
1499,128.0,48.0,64.0,16.0,0.0,168.0,24.0,4.0
1500,128.0,48.0,64.0,16.0,0.0,336.0,6.0,0.0
1501,128.0,48.0,64.0,16.0,0.0,336.0,6.0,1.0
1502,128.0,48.0,64.0,16.0,0.0,336.0,6.0,2.0
1503,128.0,48.0,64.0,16.0,0.0,336.0,6.0,3.0
1504,128.0,48.0,64.0,16.0,0.0,336.0,6.0,4.0
1505,128.0,48.0,64.0,16.0,0.0,336.0,12.0,0.0
1506,128.0,48.0,64.0,16.0,0.0,336.0,12.0,1.0
1507,128.0,48.0,64.0,16.0,0.0,336.0,12.0,2.0
1508,128.0,48.0,64.0,16.0,0.0,336.0,12.0,3.0
1509,128.0,48.0,64.0,16.0,0.0,336.0,12.0,4.0
1510,128.0,48.0,64.0,16.0,0.0,336.0,24.0,0.0
1511,128.0,48.0,64.0,16.0,0.0,336.0,24.0,1.0
1512,128.0,48.0,64.0,16.0,0.0,336.0,24.0,2.0
1513,128.0,48.0,64.0,16.0,0.0,336.0,24.0,3.0
1514,128.0,48.0,64.0,16.0,0.0,336.0,24.0,4.0
1515,128.0,48.0,64.0,16.0,0.0,672.0,6.0,0.0
1516,128.0,48.0,64.0,16.0,0.0,672.0,6.0,1.0
1517,128.0,48.0,64.0,16.0,0.0,672.0,6.0,2.0
1518,128.0,48.0,64.0,16.0,0.0,672.0,6.0,3.0
1519,128.0,48.0,64.0,16.0,0.0,672.0,6.0,4.0
1520,128.0,48.0,64.0,16.0,0.0,672.0,12.0,0.0
1521,128.0,48.0,64.0,16.0,0.0,672.0,12.0,1.0
1522,128.0,48.0,64.0,16.0,0.0,672.0,12.0,2.0
1523,128.0,48.0,64.0,16.0,0.0,672.0,12.0,3.0
1524,128.0,48.0,64.0,16.0,0.0,672.0,12.0,4.0
1525,128.0,48.0,64.0,16.0,0.0,672.0,24.0,0.0
1526,128.0,48.0,64.0,16.0,0.0,672.0,24.0,1.0
1527,128.0,48.0,64.0,16.0,0.0,672.0,24.0,2.0
1528,128.0,48.0,64.0,16.0,0.0,672.0,24.0,3.0
1529,128.0,48.0,64.0,16.0,0.0,672.0,24.0,4.0
1530,128.0,48.0,64.0,16.0,1.0,168.0,6.0,0.0
1531,128.0,48.0,64.0,16.0,1.0,168.0,6.0,1.0
1532,128.0,48.0,64.0,16.0,1.0,168.0,6.0,2.0
1533,128.0,48.0,64.0,16.0,1.0,168.0,6.0,3.0
1534,128.0,48.0,64.0,16.0,1.0,168.0,6.0,4.0
1535,128.0,48.0,64.0,16.0,1.0,168.0,12.0,0.0
1536,128.0,48.0,64.0,16.0,1.0,168.0,12.0,1.0
1537,128.0,48.0,64.0,16.0,1.0,168.0,12.0,2.0
1538,128.0,48.0,64.0,16.0,1.0,168.0,12.0,3.0
1539,128.0,48.0,64.0,16.0,1.0,168.0,12.0,4.0
1540,128.0,48.0,64.0,16.0,1.0,168.0,24.0,0.0
1541,128.0,48.0,64.0,16.0,1.0,168.0,24.0,1.0
1542,128.0,48.0,64.0,16.0,1.0,168.0,24.0,2.0
1543,128.0,48.0,64.0,16.0,1.0,168.0,24.0,3.0
1544,128.0,48.0,64.0,16.0,1.0,168.0,24.0,4.0
1545,128.0,48.0,64.0,16.0,1.0,336.0,6.0,0.0
1546,128.0,48.0,64.0,16.0,1.0,336.0,6.0,1.0
1547,128.0,48.0,64.0,16.0,1.0,336.0,6.0,2.0
1548,128.0,48.0,64.0,16.0,1.0,336.0,6.0,3.0
1549,128.0,48.0,64.0,16.0,1.0,336.0,6.0,4.0
1550,128.0,48.0,64.0,16.0,1.0,336.0,12.0,0.0
1551,128.0,48.0,64.0,16.0,1.0,336.0,12.0,1.0
1552,128.0,48.0,64.0,16.0,1.0,336.0,12.0,2.0
1553,128.0,48.0,64.0,16.0,1.0,336.0,12.0,3.0
1554,128.0,48.0,64.0,16.0,1.0,336.0,12.0,4.0
1555,128.0,48.0,64.0,16.0,1.0,336.0,24.0,0.0
1556,128.0,48.0,64.0,16.0,1.0,336.0,24.0,1.0
1557,128.0,48.0,64.0,16.0,1.0,336.0,24.0,2.0
1558,128.0,48.0,64.0,16.0,1.0,336.0,24.0,3.0
1559,128.0,48.0,64.0,16.0,1.0,336.0,24.0,4.0
1560,128.0,48.0,64.0,16.0,1.0,672.0,6.0,0.0
1561,128.0,48.0,64.0,16.0,1.0,672.0,6.0,1.0
1562,128.0,48.0,64.0,16.0,1.0,672.0,6.0,2.0
1563,128.0,48.0,64.0,16.0,1.0,672.0,6.0,3.0
1564,128.0,48.0,64.0,16.0,1.0,672.0,6.0,4.0
1565,128.0,48.0,64.0,16.0,1.0,672.0,12.0,0.0
1566,128.0,48.0,64.0,16.0,1.0,672.0,12.0,1.0
1567,128.0,48.0,64.0,16.0,1.0,672.0,12.0,2.0
1568,128.0,48.0,64.0,16.0,1.0,672.0,12.0,3.0
1569,128.0,48.0,64.0,16.0,1.0,672.0,12.0,4.0
1570,128.0,48.0,64.0,16.0,1.0,672.0,24.0,0.0
1571,128.0,48.0,64.0,16.0,1.0,672.0,24.0,1.0
1572,128.0,48.0,64.0,16.0,1.0,672.0,24.0,2.0
1573,128.0,48.0,64.0,16.0,1.0,672.0,24.0,3.0
1574,128.0,48.0,64.0,16.0,1.0,672.0,24.0,4.0
1575,128.0,48.0,64.0,16.0,2.0,168.0,6.0,0.0
1576,128.0,48.0,64.0,16.0,2.0,168.0,6.0,1.0
1577,128.0,48.0,64.0,16.0,2.0,168.0,6.0,2.0
1578,128.0,48.0,64.0,16.0,2.0,168.0,6.0,3.0
1579,128.0,48.0,64.0,16.0,2.0,168.0,6.0,4.0
1580,128.0,48.0,64.0,16.0,2.0,168.0,12.0,0.0
1581,128.0,48.0,64.0,16.0,2.0,168.0,12.0,1.0
1582,128.0,48.0,64.0,16.0,2.0,168.0,12.0,2.0
1583,128.0,48.0,64.0,16.0,2.0,168.0,12.0,3.0
1584,128.0,48.0,64.0,16.0,2.0,168.0,12.0,4.0
1585,128.0,48.0,64.0,16.0,2.0,168.0,24.0,0.0
1586,128.0,48.0,64.0,16.0,2.0,168.0,24.0,1.0
1587,128.0,48.0,64.0,16.0,2.0,168.0,24.0,2.0
1588,128.0,48.0,64.0,16.0,2.0,168.0,24.0,3.0
1589,128.0,48.0,64.0,16.0,2.0,168.0,24.0,4.0
1590,128.0,48.0,64.0,16.0,2.0,336.0,6.0,0.0
1591,128.0,48.0,64.0,16.0,2.0,336.0,6.0,1.0
1592,128.0,48.0,64.0,16.0,2.0,336.0,6.0,2.0
1593,128.0,48.0,64.0,16.0,2.0,336.0,6.0,3.0
1594,128.0,48.0,64.0,16.0,2.0,336.0,6.0,4.0
1595,128.0,48.0,64.0,16.0,2.0,336.0,12.0,0.0
1596,128.0,48.0,64.0,16.0,2.0,336.0,12.0,1.0
1597,128.0,48.0,64.0,16.0,2.0,336.0,12.0,2.0
1598,128.0,48.0,64.0,16.0,2.0,336.0,12.0,3.0
1599,128.0,48.0,64.0,16.0,2.0,336.0,12.0,4.0
1600,128.0,48.0,64.0,16.0,2.0,336.0,24.0,0.0
1601,128.0,48.0,64.0,16.0,2.0,336.0,24.0,1.0
1602,128.0,48.0,64.0,16.0,2.0,336.0,24.0,2.0
1603,128.0,48.0,64.0,16.0,2.0,336.0,24.0,3.0
1604,128.0,48.0,64.0,16.0,2.0,336.0,24.0,4.0
1605,128.0,48.0,64.0,16.0,2.0,672.0,6.0,0.0
1606,128.0,48.0,64.0,16.0,2.0,672.0,6.0,1.0
1607,128.0,48.0,64.0,16.0,2.0,672.0,6.0,2.0
1608,128.0,48.0,64.0,16.0,2.0,672.0,6.0,3.0
1609,128.0,48.0,64.0,16.0,2.0,672.0,6.0,4.0
1610,128.0,48.0,64.0,16.0,2.0,672.0,12.0,0.0
1611,128.0,48.0,64.0,16.0,2.0,672.0,12.0,1.0
1612,128.0,48.0,64.0,16.0,2.0,672.0,12.0,2.0
1613,128.0,48.0,64.0,16.0,2.0,672.0,12.0,3.0
1614,128.0,48.0,64.0,16.0,2.0,672.0,12.0,4.0
1615,128.0,48.0,64.0,16.0,2.0,672.0,24.0,0.0
1616,128.0,48.0,64.0,16.0,2.0,672.0,24.0,1.0
